901;2400000;20000;OOO "T2 Mobajl";;Krasnoyarskij kraj;UTC+7
901;2420000;20000;OOO "T2 Mobajl";;Kirovskaya oblast';UTC+3
901;2500000;40000;OAO "APEKS";;CHelyabinskaya oblast';UTC+5
901;2600000;20000;AO "KOMSTAR KHMAO";;KHanty-Mansijskij avtonomnyj okrug - YUgra;UTC+5
901;2620000;20000;OOO "T2 Mobajl";;Omskaya oblast';UTC+6
901;2650000;50000;OOO "T2 Mobajl";;Permskij kraj;UTC+5
901;2900000;10000;OOO "T2 Mobajl";;Ivanovskaya oblast';UTC+3
901;2990000;10000;OOO "T2 Mobajl";;YAroslavskaya oblast';UTC+3
901;3000000;300000;OOO "T2 Mobajl";Sankt-Peterburg;Leningradskaya oblast';UTC+3
901;3300000;400000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;3700000;100000;OOO "T2 Mobajl";Sankt-Peterburg;Leningradskaya oblast';UTC+3
901;3800000;100000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;3900000;10000;OOO "T2 Mobajl";;Kaliningradskaya oblast';UTC+2
901;3910000;90000;OOO "T2 Mobajl";Sankt-Peterburg;Leningradskaya oblast';UTC+3
901;4000000;100000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
901;4100000;10000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;4110000;10000;Kuzbask.sot. svyaz';Kemerovo;Kemerovskaya oblast';UTC+7
901;4120000;10000;OOO "T2 Mobajl";;Udmurtskaya Respublika;UTC+4
901;4130000;20000;OOO "T2 Mobajl";;Sverdlovskaya oblast';UTC+5
901;4150000;20000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;4180000;10000;OAO "Sotovaya svyaz' Bashkortostana";;Respublika Bashkortostan;UTC+5
901;4190000;10000;OOO "T2 Mobajl";;Kirovskaya oblast';UTC+3
901;4200000;100000;OOO "T2 Mobajl";Moskva;Moskovskaya oblast';UTC+3
